Onions,2
Autism expo,1
fantastic,2
new heart rate monitor in step counter,2
and i made a pincushion,2
thanks naltrexone!,2
Sore QL,1
Lacking sustenance in diet,1
better but still feeling yuck,2
chest pain is still gone,2
had fun,3
headache AM,2
calm,6
Can't fall asleep,2
drug reaction,2
Sorting,1
hiccups ,2
warm,2
Stressed,8
phone calls,3
Fresh air,2
enamel work,2
trouble focusing,1
movies,3
hard falling asleep,2
over ate,4
day one yesterday,2
period end,4
bunny vet ,2
honey,2
Shoulder pain,131
ran out of meds,2
possibly lung-related,2
rode bike for 15 mins,1
Slept mostly,1
Spent day with sister,1
3 hours of sleep,1
Kai,1
Bad back day,1
Xerox- super stressed; my screw up,1
V stayed the night,2
PTSD,36
heavy bags,4
andrew memorial,2
Colonoscopy prep,1
evening event,3
walked 2 miles,7
did stuff all day,2
cold?,2
Only 3am and the day is awful,1
Family time,1
lots of back pain,2
cheese,5
Adam's birthday,2
Overstimulated,1
trying to organise things,2
injection site reaction,3
8.5 hours in bed but not sleeping,2
frisky,2
overdid it,12
Physiotherapy appointment,1
talked to Aimee for an hour,1
better,4
toast and vegg,2
on my feet a lot,2
weakness,6
made dinner,1
Hopeful about GI,1
wicked back pain,5
moved ferrets,1
therapy,16
No class,1
New doctor,1
heavy period,2
weird mood,1
sleepless,2
daytime nap,3
period day 3,1
Stress level improving,1
research paper,1
Got bad news,3
nasal congestion,2
Evening shift,1
clean clothes,1
pretty rubbishy day,2
departmentdinner,2
went out for lunch,1
medication change,2
exhausted all day,1
can't cope,3
content,5
surprise,2
also very hot day,2
Slept 4 hours today,1
but a bit better towards the end of it,2
99 fever,4
hard to walk,2
Bad mood,1
Skipped gym,2
moving,4
but it only lasted a minute or so,2
loud,2
Lightheaded when brushing hair,2
Took an exam,1
little sleep,15
bad eds day,2
Evening crash,1
lettuce,2
fun at work,3
Nay came over,2
funny throat,1
Regular Day,16
finished rough draft of booked,2
hazmatt,2
did wayyyy too much,2
stressed 2,2
sore legs,4
Frustrated with fatigue,2
Played computer games ,2
mucousy stool,2
gym,8
foccacia,2
Feel worthless,1
Head office,1
anxiety,29
chilled with emma woodhouse yesterday,2
Exhausted,8
Unable to process anything,3
Tic flare,1
one beer,3
NBIP,2
painting class,2
netflix and embroider,1
tight throat,2
smell perversion,2
Want to self harm,1
nighttime pain,2
stess,4
New face products,2
didnt sleep much,1
treated myself ,2
muscles ache,3
slept >12 hrs,2
letter about results and scan,3
slow coagulation,2
Post-surgical,1
had nuts,1
good energy,3
eye fatigue,10
mailing,1
annoyed,4
Wrong about something,2
jimmy john's,2
visitor,2
Day3,1
better sleep,3
fresh strawberries,1
Delusions,4
Counted calories,1
emotional dip yesterday,2
sugar,17
low fodmap,2
Sarehole Mill,3
lower back pain,3
dyed hair again,1
Craving salt,1
High spoons,1
chest pain,2
watermelon,1
High anxiety at night,1
bar,2
bad,2
bam,1
woke naturally,2
went to movies,3
Visited the Park,8
Incredibly stressed,1
woken by alarm,3
mammogram & dental cleaning = no bueno,1
wake up 1pm,2
Daveless,2
got groceries,1
meds as normal app wont remember them,2
had heavily spice food,3
i think i'm dying,2
also cut my nails,2
screaming child where they do not belong is a HUGE trigger for my anxiety,1
Feel great!,2
Extremely tired,1
stabbing low belly pain,2
embroidery,1
lethargic,7
lazy,10
Porree is bad,2
vacuuming,2
weary,3
didn't have much pms tho,2
Unable sit still,1
pain sex,2
not eating well,1
2 hour ride home,2
light lunch,2
uni,1
took it a fair bit easier today,2
Neuropsych,1
physical therapy,17
Needed help to make dinner,2
Woke up too early,1
Self-harmed,1
walked the dog,8
totally overwhelmed,1
washed dishes,2
referendum,1
Physio,7
Horse riding,2
jewelry crafting,2
sunshine,7
Jury duty,1
Rather bad sleep,2
Misery,2
veggie pizza,2
Filled out forms for psych ,2
chilled with friends,4
black dogs,3
work from home,6
study,1
chilling,1
cane,2
did not to any work,1
doing ok,2
joint pain,66
Nap,9
Sore belly,1
need allotment,2
Watched a movie,1
couch potato,13
comedy club,2
Latte,1
fingers very painful,2
awake at 11:30am,1
water baloons,1
kayaked yesterday,2
99.5 fever,3
random anxiety,2
taste perversion,2
Determined,1
day off work / holiday,1
Frustrated with back log of paperwork,1
new knitting,1
butter,2
claire debacle 2.0,2
PM ankle swelling ,2
prodrome,2
Bouncy,1
Psych,1
Chest CT scan,4
smoked,2
Started zantac,1
morning nap,2
migraine aura: excessive yawning,3
Decorated my room,1
Hip killing,1
severe pain,4
lunch with sally,2
semi-productive day,1
ice cream bar,2
peed the bed early this morning,2
emotional day,3
right knee weakness,2
retrograde planets,1
public outburst,2
Took walk,1
Art,1
somewhat stressed,1
Rebirthing,2
Datefriend still not talking properly to me,2
Insomnia/paranoia,1
Worried about stupid stuff,1
overslept,17
house group,2
2 internet techs came,1
unstable weather,3
Ate fish & chips,1
foot spasms,1
play reading,2
Beer,3
dining room,2
Woke up past noon,3
Getting a cold,2
Akupunktur,1
Awful pain at end of day,2
PTO,2
KAITLYN had to come home from work because I thought  I was having a heart attack,1
Walked quite a fair bit,1
low stress,9
Everything feels like a dream,1
Drinking,4
faitgue,8
Good Day,1
half crash,5
reading on phone,1
confrontation,2
stress: no going to Kent,2
ribs,3
chilly sunny day,2
Panic attack,1
Nervy,1
hate daylight savings,2
bungalow stress with parents,2
Dallas,2
down,5
Kathy tried to help me work thru it since I no longer take xnanx,1
temeraire,1
Frustrated,3
travel day before,1
Menstruating,2
intense TMJ pain,2
made dinner!!!,2
not bad!,4
got clean,1
bit hard to tell though,2
fireworks,1
bouncing back,2
Did laundry,1
Left side migraine,3
Low sensory spoons,1
come back,2
local anaesthetic,2
POTS,56
hope the payback isn't as bad as it probably will be,2
life stress,1
Ate junk food,5
cramps in the morning,1
Anxiety about cleaning house,1
Slightly constipated,2
had to lie down more,2
skipped hydrotherapy,1
Good day,19
chinese takeout,2
Starch,1
hot flushes,2
Under pressure,1
Fisher went to work with me,2
Waited too long before taking meds,1
fell,2
sinus infection diagnosis,2
Ambien night before,2
weekend,13
psychiatrist visit,3
keeping positive,2
emailed photos,3
dinner with otter's parents,2
8k steps,3
Tried for first time- halfhearted.,1
Very emotional,2
a bit worse,2
Will describe later,1
gonna try heat on it tonight to see if that helps the muscles,2
Felt better when moving,2
physical exertion,3
milk,3
brought lunch,2
Weeded early evening,2
Drank coffee,1
late vitamins,2
low physical activity,2
skipped lunch,2
tramites,1
noel died,2
uneventful,4
Long walk,1
limes,2
Physical therapy,6
specialist visit,2
diy,1
less hungry,5
Car Travel,4
fingers & hand swelling,2
Eliptical,1
No sleep at all,2
Read comics,1
sleepytime tea,2
wrapped some presents,2
extremely active,2
DS ,2
Felt better overall,1
stillllllllllllll recovering from Christmas,3
Missed School,3
DST,2
congestion,3
timothy's special,3
Feel ok,2
tramadol,2
not feeling it today,1
teevee,2
Almost passed out once,1
jaw pain,4
massage,21
bog,1
no eye shield last night,2
storms,1
Mid spoons,1
Back Seizing,4
foosh all day,2
slept until 10;30,1
Watson died,1
so much pain,2
Post event,1
high work stress,1
Missed last night's meds,1
Moderate stress,1
spoonie,2
Bath,2
soup,2
feel like shit,2
ate dairy ,2
cutting weight,2
grouchy,3
woke up frequently,3
confused,3
long shopping  trip ,2
flu jab,2
7 hours of sleep,1
Feel good,1
Verapamil,2
spicy meal,2
Lazy day,2
Parents house,1
Hand shaking,2
Stangers,1
emdr,3
Feeling bleh,5
less than 8 hours sleep,1
Passionate,1
new hay for bun,2
good health day,1
Much sex,1
Calhoun's for lunch,2
Trip,2
Slept,1
lunch outside,1
Overload,1
carrying bags,3
bad air quality,1
argued,6
kind of nauseous,1
Resting,1
smoothie,8
Rain,2
day after trampoline excursion,2
Nice weather,1
weak legs,7
PM housework,2
heavy head,2
Great energy today!,2
Weekend,4
Trained shoulders,1
Work hard,1
Listless,1
carried heavy things,1
took inderal late,2
Pain lessened by heat,1
lots of energy,3
cat outing,2
lots of sleep,2
Endo Appt,2
day 1,2
Lethargic,2
Disturbed sleep,2
nothing much happened today,2
socialized,26
CBD Honey,1
Excruciating,1
could not complete activity,1
forgot cymbalta,2
Very bad morning,2
Stressful DHMC appointments of yesterday,1
cough,10
Walking,8
headphones,2
feel hot,1
ibs issues,18
snacks all day,1
no one in lab,2
but*,2
Stayed home,1
Mom's Day ,6
donated blood,1
ketones,1
increased doses,2
watched tv,4
forgot about things,2
Busy Day,10
just a bad day - hurt all over - didn't do anything,1
8.75 hours sleep,2
osteopath,2
not much of a headache,2
WENT TO SAHARA BEHAVIORAL,1
panic attack filing taxes,2
sore hands,1
Ripley ill,1
job rejection,3
Sexed with kai,1
coconut,2
marijuana,5
cheese quesadilla,1
20c,1
big sleep,2
Puppy,2
DS,1
13K steps,2
Bad head space,1
count not do anything today but sleep,1
rehearsals,2
Lots of book work,1
performance,2
gene blood draw,2
slept long,2
pain,32
back home,6
normal,4
Healthy,1
solo shift,1
rehearsal,2
fidgetty,2
Dreamt that lexi was in heat and then woke up and went to the toilet and i had spotting for the first time in years,1
left foot partly numb,2
missed a 10 am appt and I could not regroup for the rest of the day,1
rain tomorrow,2
Dinner with Janet,2
No nap,2
office work,3
same meds i just can't be bothered listing them ,5
Anxiety trigger,1
started day pretty good,1
LoveNaps,2
proprioception notes,2
playing cards,1
Medicated sleep,1
Diary,2
resolution in dreams,3
Iceburg Lettuce,2
Found lump,2
roof of mouth,1
day after moving,3
Dinner with grandma,1
goat cheese,2
got stuck,2
money problems,2
tried to exercise at home,1
Called in sick,1
Just started Awakening Level 3,2
started Naltrexone!!!,2
light sleep,5
M.E.,1
Anger,31
less sleep than usual,2
starting down swing ,2
Bride2Be,2
Screwed,1
jojos,1
wrists hurt,3
Day two,1
camping,5
starting to crash properly now,2
ff tactics,3
blood moon,2
Lunch with grandma and grandad,1
reading,2
sinus infection,2
hands made riding cripple cart difficult,1
loud day,6
extreme pain,2
medical tests,4
went out for 7 hours,1
disappointment,3
ate at a restaurant,2
woke afternoon,12
Had a few drinks at night,1
Went to the park,1
stretched,2
with a bit of nervy nausea thrown in,2
stayed home with kj -  Sunday,1
extra note,2
pepperberry dress arrived,2
had a smidge of the chest pain again,2
puked this morning,1
though i also think i've triggered a long-term adrenaline run,2
Nasal Congestion,3
Earthing mat,1
shopping,23
Storms,2
skipped going out,2
Calm day,1
Better energy,4
napped several times,1
comic con,3
Half productive half fibro-y,2
high salt,4
went out (pm),1
forgot non pearl meds,1
Did lots of stuff,2
minestrone,2
hot bath w epsom salt,2
started steroids,1
Went on 2 long walks,1
art class,1
synagogue,3
doctor,2
Better AM bowel function,1
heartbreak,2
odd day,2
can't stay awake,2
struggling,2
Frustrated by poor quality of DHMC Neuro #2's notes,1
Didn't sleep well,6
WFH morning,2
ages before taken to loo,1
Houseguest,1
chicken wild rice,2
At a wedding,1
jesse's birthday,2
corn cakes and crudites guacamole and sweet chilli sauce,3
power outage,3
bad lunch,4
back hurts slightly less,2
watched tv - hugo and star trek tng,2
too much sleep,1
raked leaves,2
long nap-overwherlmed,1
also expecting the blood moon in the next day or two,2
hbpm and bp really low,1
early-ish night last night,2
little breakfast,2
disappointed,2
Ibs flare,4
More people,1
London,2
social - several calls,1
Uncomfortable,5
low productivity,2
Tough workout,2
saw doctor,10
endless legend,2
piercings stretched,2
migraine "weather induced:?,1
5 days since enbrel,1
gross,2
My parents love me; operation dog gone on hold,1
Hang outs,1
poor sleep,41
day after osteo,2
almost too much energy,2
don't want to jump to hasty conclusions,2
Euphoric after MM treatment,1
uncooperative and frustrating,2
crafting,5
gender aggression,2
Scared,2
flaxseed and fybogel,4
rested,2
Lawn mowing guy,1
blessed,1
wanted to self injure,3
rude people can really ruin my day,1
there needs to be a ++extremely active thing for fatigue,2
Admitted to hospital,1
distracted,10
deadlines,1
dislocated rib pain,1
neded ac for sleep,2
self manicure,2
lots of energy used up,2
unsettled,2
Tried marijuana for the first time,1
Walked,3
no father,1
first day of Zoladex,1
l-theanine,2
spice,2
No church,2
no more alpha wave intrusion,1
really bad morning,2
outing,2
gumbo,2
Saw friends,2
anaphylaxis,1
neuropsych appointment,2
emotional abuse,2
foggy day,3
Glucerna shake,1
Poor eating habits,3
but we'll see,2
sneezy,2
hopefully with another sleep 12 hrs if i can get it I'll be a fair bit better tomorrow,3
yeast infection,2
ustable emotions,2
long walk,9
Tachy,1
big blood test,3
Um 3.00 Uhr ins Bett,1
helped fruit fly,1
late work day,2
Lots of work,5
good nap,2
not working,2
alright,2
dry eyes,3
allergy,2
active day,9
chest pain seems to be gone now,2
Rocky horror - Frank,1
Knackered,4
IV fluids,1
fuck yeah avocado,4
a bit of stress,2
climbed stairs,3
Guilt tripped,2
no show ride for appt,2
bad throat,2
Forgot topiramate yesterday,2
sitting,14
couldn't focus,4
walked Byron,2
work worries,2
salad bread chocolate cake apple slices,2
Posters,1
Good Work day,1
ramen,1
grilled cheese,4
washing,4
cut fabric,1
There was a sale the market,1
up til dawn,2
brownie breakfast,2
Work day,1
knitted,2
Browsed library,1
sick leave,2
Thermoformer arrived,1
Day one of period,1
chicken salad,1
chest hurt,2
neck exercises,1
caffeine,10
Pre-storm,1
swim class,2
very ill,2
BLT,3
sinua infection,1
new glasses suck,1
afternoon tea,2
no cripple cart,2
large dinner,3
drank wine,4
remedial massage,1
no time to rest,2
dried fruit & pumpkin seeds,2
buses,2
had class,1
took nap,4
salty snacks,2
Didn't shower,1
decent sleep,4
Extreme anxiety,1
had sex,145
Low-grade fever,5
dental work,3
less pain,2
Dog training,1
Colonoscopy recovery,1
woke very early,1
Corn,1
hanging out,1
Sedentary day,2
not feeling super social,2
Heathen ritual,1
too much food,1
And so now i'm dead,2
sore back,3
FLARE,1
Vet appointment,1
town,2
dazed,2
hard time falling asleep,1
pt tomorrow,2
walked to downtown,1
Too active,1
right ankle pain,3
rainy chilly day,2
slept alone,1
drained,6
long ride,1
itchy eyes,12
Off work ,3
half margarita,2
MRI recovered,1
Lots of activity,4
finger pain,5
sleeping at other end of bed,2
a bit better,3
macroplate,2
Watched videos,1
Okay day overall,1
almost vomiting,2
emotional exhaustion,1
bad adam day,2
medical cannabis,1
upset in am,2
Kid at birthday party,1
NOT pleased with lengthy time investment in communicating with doctors online,1
and i've had a few headaches today,2
floor polish fumes,2
long phone calls,2
sodium,1
getting over a cold,4
stomach cramps,8
socialized (skype - work),1
late,2
Salad than bloat,1
hurting,6
good,5
low tv ,2
family party,1
High temperarure,2
half avocado,2
and i seem to be able to stay up longer,2
Had a light lunch,1
read book,4
active morning,2
accomplished work social stuff,1
Argued with my brother,1
Couldn't walk,2
mentally alert,1
breakdown,2
Fuck this day,1
olive tapenade,2
Good Sleep,3
fish,1
wake noon,2
Crying,67
not as bad as last month though i don't think,2
long rehearsal,1
Back pain,302
Some energy,1
rocks rocks,1
Good wake up,5
Legs hurt in morning,2
went out to eat,2
nerve pain,48
brain weird stuff,1
Quick switch,1
knuckle swelling,2
Advil taken little effect,1
forgot errand,2
mmj,2
Uni,1
feel lazy,2
no cheese,1
brain stutter,1
in every form,2
too much sugar,1
retaining water,1
day after gardening,2
pigtail day,2
pretty active,2
legs hurt at work,2
headshots!,2
did cage,1
Okay,2
body feeling good,3
family ,2
chips and dip,2
British Oak vegan fest,2
washed dogs,2
chia seed pudding with coconut milk ,2
Felt rested in the morning,3
extras shopping,2
forgot paracetamol,2
fatique,8
dentist,5
doctors,19
Pleased that GI remains at baseline symptoms (CellCept working)!,1
self care,7
Overstretched,1
Long hours,2
Fighting with friends,2
mild pain,2
took a shower,1
plus a bit of dizziness but not much,2
smoked last night,4
sweet potato,2
Fingers dislocating,2
Very bad weakness,1
alone time,9
tapering off gabapentin this week,2
woke easily,2
Parlour,1
junk food,5
Frustrated by lack of response by Boston Rheum,4
Daily chores,1
Started day tired,1
ate pad thai,1
toes dislocating,2
Saw John,2
dancing,1
10 hours interrupted sleep,2
duty day,1
sleep wave PM,2
uac meetings,1
anxiety because of pain,2
Passing out,1
bit of a better day,2
eggs,6
and now my sleep's even more out of whack,1
Rainstorms,1
RP!,2
Got up early,5
online admin tasks,2
99.6 fever,2
good sleep,328
flare?,2
one cocktail,2
scattered,3
green tea,2
crocheted,2
2 hrs work,1
migraine: drowsy couldn't focus eyes while driving,2
Recouping,2
fine,8
lettuce mix,2
Ativan,5
high activity,7
Peace Church,2
cream of asparagus soup,1
missed dinner,5
ate tomatoes,2
short workout,1
alone in the AD,1
i'm ok,2
Stumbling,1
Day Off,1
drive to balt,3
found out about getting job :),2
restart,1
ImABridesmaid,2
called job centre,2
wake up at 10:00,5
sore feet,2
Weird day,1
tight muscles,2
skin sensitivity,1
My best friend confessed to me,1
overeat,1
hot car long drive,2
Made dinner,4
gluten ,2
Crummy eating habits,2
Garage sale,1
TCB,2
daytime sleep,2
housing appt,2
got picture taken,1
listen to music ,10
raspberries,5
skipped choir,2
lol she didn't brush my teeth tho,2
Really bad day,2
twisted my "broken" ankle in middle of the night,1
focused,5
Fainting spell,2
danced,13
It was raining,1
ok day after a 4 hour nap,1
Face going numb,2
8.5 hours sleep,2
I feel like the meat tenderizer from the inside out,1
volunteered,5
forgot to enter,3
normal sick,2
weaving,2
ran,3
Work stress,4
had an argument with Josh,2
Breathing well,1
up before alarm,3
I don't want to do anything,2
izombie,2
apple and blackberry crumble,2
colonoscopy,3
visited Derek,2
with family,4
grains,3
Long drive today,1
Traveled to iah,1
friend over,1
Still hopeful about everything but shoulder,1
fun,6
woke early,8
Able to work at the computer,2
constipated,7
went through old books with mom,2
eczema,2
4am bedtime,2
low self esteem,1
aches,10
ate late last night,2
migraine,27
Food shop,1
achey,2
hard to sleep,2
cosmetic mole removal,2
Emotionally wrung out,2
back still hurting,2
ached,1
crash and burn,2
12 hrs sleep,2
Snuggling with kai,1
Corn on the cob,2
missed vitamins,1
stomach pain,6
spicy food yesterday,2
slept 12 hrs & not rested,2
Spoke to parents ,2
hyperventilation,2
OK sleep,2
very sleepy,4
solo date,1
sad muscles,2
isolated,2
elbow sore,2
less then 100 carbs,2
Combo happy-frustrated-worried,2
Bored,2
Ran out of Zonisamide,1
bit of adrenaline from that,2
bus journey,3
overate,2
High bp,1
day got a bit better but had lots of bad,2
With alex,1
Post flare,1
cuddled kitten,6
Pointy headache,1
carrot sticks,2
blowjob,2
not ready for day ahead,2
went to library,7
Rejuvenated,3
In the sun,1
ate popcorn,1
day after activity,2
foot spasms both sides,1
ptsd,2
intense joint pain in hands,2
Crabby,1
gardening,2
woke up with a piercing migraine,1
too many appointments,2
PM extreme fatigue,2
took the day off,1
rheumatology,6
sleep marathon,1
Hot hot hotter,3
stress 2,2
stress 3,2
larp,2
Heavy flow,2
slept less,1
Eye soreness,1
Not enough sleep,3
Happyish,1
minimum day school,2
up at 2pm didnt feel decent until 6:30,2
7 hour choir rehearsal,2
bit of a headache after tho,1
bad doc appt,1
group meeting,7
oatmeal,3
beans,3
Friends over,1
Walked to the shopping center,1
In bed all day,2
shoulder was a bit sore again this morning,2
also Kate and Hamish came over,2
home ward,1
Apartment viewings,1
SoTired,2
Socialised,2
Went,2
Trigger food,1
Painted,2
Biking,5
Physically Spent,2
Cytomel late,1
bored,14
Acne is really bad,1
soy products,2
Big lunch,1
exhausted as predicted,3
Bad sleep,4
couldn't sleep because of pain,2
over doing,1
much better today!,2
rejection,2
recovering from flight ,2
period 1 wk early,1
helped with mattress,1
puppy training,2
work good,1
Dad ill,1
Councillor,1
attended theater,2
osteopath visit,3
blood test ,3
visited dispensary,2
IKEA,2
Walked In Heat,1
did a whooooole lot of stuff and will probably die tomorrow,2
May,2
sore jaw - stress,3
separation from loved ones,1
Mal,2
Naltrexone still seems to be going well,2
ill day,2
pineapple,2
Low energy,5
fructose,2
Trained back,1
cooked,11
bloodwork,1
finished portfolio,2
shooting hand pains,2
Just Back From Business Trip,2
Saw apartment,1
worn out,11
2nd day with a Migraine,1
lots of sore spots,2
groceries,1
walked around town,2
Worked in evening,1
lift is broken,3
also my right jaw joint is really ouchy,2
night migraine,2
Theo not with me,1
able to do a lot!,4
Used my laptop,1
Mental health foom,1
felt blamed,2
emotional eating,3
Food shopping,1
hungover feeling,2
High Pain,4
clarinet recital,1
very little hope,1
and i got all psyched up thinking about the sibling situation,2
stomach ache,2
Hiking,2
shallow breathing,2
Dance class,1
warm day,4
negative self-talk,4
knees hurt,2
speech quiet,1
day after lots of standing,1
bleeding,7
Woke up late,1
Long,4
lack of sleep,8
Custody issues,1
depression,5
Mood swings,68
Cranky,5
inn all day,2
angry about things moving,2
exercise,76
kate and claire came over for The Conversation,2
super stressed about moving,1
black tea,1
packing,29
Very cold,3
IMAX,1
Reduced Medication,1
Extra difficulty bending,2
Played outside,1
slept 11 hours,2
Chinese,2
Gentle,2
weekday,3
ran errands,12
Volunteered,1
Elder Carr,1
and apparently Josh will be visiting tomorrow too along with Mars,2
Felt less depressed,1
Slept over jolies last night,1
no right hand physio,5
very busy,2
Planned a thing,1
schedule change,1
need to lie down,1
nauseated,8
sorry a 20 hr sleep haha,2
tender breasts,2
OKC ,2
gardened all day,2
forgot morning meds,2
New piercing,3
6.5 hours of sleep,1
2K steps,2
bunny cuddles,3
Mom's Day,4
mental concentration required,1
almond coconut bar,2
Worried about uni,1
signifcant fatigue,2
med change,1
made decisions re bathroom,1
chocolate chips,2
Pilates,1
I'm such a fuck-up,1
9k steps,2
drank alcohol,11
out to lunch,3
fluish feeling,4
stomach acid,1
body fatigue,2
pushed physically,3
meditated,8
Bleed,4
help walking,1
philosophy,3
sudden nausea after lunch,2
physio,5
Frum people,1
Lymphatic massage,1
Constipation,199
Went out on adventures,1
rude internet,1
orthostatic intolerance,3
Talking with my parents gives me anxiety,1
Weather,1
bins,2
It's hell,1
painful indigestion,2
thanksgiving dinner,2
sabotaged myself,2
Dehydrated,1
Baked cake,1
frustrating day,1
played video games,4
horny,3
pj day,2
cool night,2
Kiera's birthday,2
tried to rest,1
Nate Visited,1
argument with dad,1
Release week,1
Swimming,7
still tired,2
quite congested,3
butternut squash risotto,4
birds destroyed kitchen,2
fixed dog cable,2
Low heart rate,1
sleep wave,2
12K Steps,5
forgot meds,3
Rocky - tech,1
dont want to move much,1
Not much sleep,2
burdened,1
stress from helping Kaityn with apartment search,1
browsed with touchpad,2
Spoke to James h,2
not feeling very with it,2
windsurfing,2
very low pain day given hard day outside yesterday,2
spending money,2
Medium walk,1
now 14 hrs later i'm going back to sleep,2
very fragmented sleep,1
strength exercises,2
olives and celery potato salad scrambed tofu corn or the cob,2
unsettled tummy,2
had a ~4hr nap bc i was feeling rubbish,1
woke up with migraine,2
visiting teachers,1
slept badly,5
Couch day / mostly rested,1
Ottawa day,2
Folk,2
hard to focus on anything,2
exposed to cigarette smoke,1
cardinals game,2
knees sore,3
Back very out of place,2
Had surgery,1
missed some vitamins,2
low money,1
sad lamp,1
Hot outside,2
tooth pain,3
Moving caused panic attack. Very sudden.,1
cabin,2
high stress,5
Low spoons,1
No diet,1
Recovery ,3
mostly ok,3
students back,2
daith piercings,1
tony came over and it was nice :),2
Gave speech,2
pest control day,1
slept 18 hours,1
Very restless ,3
very little sleep,2
doc appointment,2
10.5 hours sleep,2
achey all over,6
worst reaction to the broth powder,2
games with friends,3
social anxiety,4
did press studs,1
benchpress,1
grumpy with the cat,2
fruit "ice cream",1
Sleep disruption,3
2am bedtime,2
higher energy,1
Personal Record,2
Very anxious with storm,1
trouble getting calories,1
Kayaking,2
exhaustion - in bed,3
No driving.,1
No crying,1
remembered appointments,2
lab day,1
comcast >:(,2
enthusiastic,2
office day,2
netflix and sulk,3
waaaaaaaaay overdid it,2
late day vitamins,4
Infusion ,6
baby chicks died,2
elbows fingers gummy eyes,2
weather--hot and humid,2
Weak everywhere,1
home visit,2
CBD oil,2
excerise,2
mild nausea late afternoon,2
Manic,1
replied to griffith,2
kill me,2
starch,1
dizzy (pm),2
high pain day,2
Boss out,1
ate corn today,3
Couldn't sleep last night,1
pagan stuff,2
Mysig died,1
out all day,3
Cleaned,1
had 2 drinks last night- feel horrible today,1
Car Shop,2
Talked to mom,1
Numb leg,1
